"FullPath","Name","Extension","SizeKB","Created","Modified","Accessed","Directory","SuspiciousExt","Hidden"
"C:\Users\Nebula\AppData\Local\Temp\9d68c066-1233-40e7-a7fd-fa27c74cdfba.tmp","9d68c066-1233-40e7-a7fd-fa27c74cdfba.tmp",".tmp","0","4/12/2026 13:08:43","4/12/2026 13:08:43","4/12/2026 13:08:43","C:\Users\Nebula\AppData\Local\Temp","False","0"
"C:\Users\Nebula\AppData\Roaming\obsidian\obsidian.json","obsidian.json",".json","0.64","8/12/2025 04:18:35","4/12/2026 13:08:43","4/12/2026 13:08:43","C:\Users\Nebula\AppData\Roaming\obsidian","False","0"
"C:\Users\Nebula\AppData\Roaming\obsidian\Local Storage\leveldb\LOG","LOG","","0","8/12/2025 04:16:26","4/12/2026 13:08:43","4/12/2026 13:08:43","C:\Users\Nebula\AppData\Roaming\obsidian\Local Storage\leveldb","False","0"
"C:\Users\Nebula\AppData\Roaming\obsidian\lockfile","lockfile","","0","4/12/2026 13:08:43","4/12/2026 13:08:43","4/12/2026 13:08:43","C:\Users\Nebula\AppData\Roaming\obsidian","False","0"
"C:\Users\Nebula\AppData\Local\Temp\e9139a7c-898a-452a-9940-fb87e350c345.tmp","e9139a7c-898a-452a-9940-fb87e350c345.tmp",".tmp","0","4/12/2026 12:56:22","4/12/2026 12:56:22","4/12/2026 12:56:22","C:\Users\Nebula\AppData\Local\Temp","False","0"
"C:\Users\Nebula\AppData\Local\Temp\e9139a7c-898a-452a-9940-fb87e350c345.tmp","e9139a7c-898a-452a-9940-fb87e350c345.tmp",".tmp","0","4/12/2026 12:56:22","4/12/2026 12:56:22","4/12/2026 12:56:22","C:\Users\Nebula\AppData\Local\Temp","False","0"
"C:\ProgramData\NVIDIA Corporation\NVIDIA Broadcast\logs\NvBroadcastClientVCam_brave_exe_log_2026-04-12_12-55-41_err.txt","NvBroadcastClientVCam_brave_exe_log_2026-04-12_12-55-41_err.txt",".txt","0","4/12/2026 12:55:41","4/12/2026 12:55:41","4/12/2026 12:55:41","C:\ProgramData\NVIDIA Corporation\NVIDIA Broadcast\logs","False","0"
"C:\ProgramData\NVIDIA Corporation\NVIDIA Broadcast\logs\NvBroadcastClientVCam_brave_exe_log_2026-04-12_12-55-41_warn.txt","NvBroadcastClientVCam_brave_exe_log_2026-04-12_12-55-41_warn.txt",".txt","0","4/12/2026 12:55:41","4/12/2026 12:55:41","4/12/2026 12:55:41","C:\ProgramData\NVIDIA Corporation\NVIDIA Broadcast\logs","False","0"
"C:\ProgramData\NVIDIA Corporation\NVIDIA Broadcast\logs\NvBroadcastClientVCam_brave_exe_log_2026-04-12_12-55-41_info.txt","NvBroadcastClientVCam_brave_exe_log_2026-04-12_12-55-41_info.txt",".txt","0","4/12/2026 12:55:41","4/12/2026 12:55:41","4/12/2026 12:55:41","C:\ProgramData\NVIDIA Corporation\NVIDIA Broadcast\logs","False","0"
"C:\Users\Nebula\AppData\Local\Temp\b0b5c00c-69a4-4db0-b780-b1141abf74dd.tmp","b0b5c00c-69a4-4db0-b780-b1141abf74dd.tmp",".tmp","0","4/12/2026 12:55:39","4/12/2026 12:55:39","4/12/2026 12:55:39","C:\Users\Nebula\AppData\Local\Temp","False","0"
"C:\Users\Nebula\AppData\Local\Temp\b0b5c00c-69a4-4db0-b780-b1141abf74dd.tmp","b0b5c00c-69a4-4db0-b780-b1141abf74dd.tmp",".tmp","0","4/12/2026 12:55:39","4/12/2026 12:55:39","4/12/2026 12:55:39","C:\Users\Nebula\AppData\Local\Temp","False","0"
"C:\Users\Nebula\AppData\Local\Temp\9ecfe96a-f282-4d9d-ae58-6a01ad7ac1e9.tmp","9ecfe96a-f282-4d9d-ae58-6a01ad7ac1e9.tmp",".tmp","0","4/12/2026 12:55:39","4/12/2026 12:55:39","4/12/2026 12:55:39","C:\Users\Nebula\AppData\Local\Temp","False","0"
"C:\Users\Nebula\AppData\Local\Temp\3851c618-b010-4aa3-9372-388971dac4d4.tmp","3851c618-b010-4aa3-9372-388971dac4d4.tmp",".tmp","0","4/12/2026 12:55:39","4/12/2026 12:55:39","4/12/2026 12:55:39","C:\Users\Nebula\AppData\Local\Temp","False","0"
"C:\Users\Nebula\AppData\Local\Temp\9ecfe96a-f282-4d9d-ae58-6a01ad7ac1e9.tmp","9ecfe96a-f282-4d9d-ae58-6a01ad7ac1e9.tmp",".tmp","0","4/12/2026 12:55:39","4/12/2026 12:55:39","4/12/2026 12:55:39","C:\Users\Nebula\AppData\Local\Temp","False","0"
"C:\Users\Nebula\AppData\Local\Temp\3851c618-b010-4aa3-9372-388971dac4d4.tmp","3851c618-b010-4aa3-9372-388971dac4d4.tmp",".tmp","0","4/12/2026 12:55:39","4/12/2026 12:55:39","4/12/2026 12:55:39","C:\Users\Nebula\AppData\Local\Temp","False","0"
"C:\ProgramData\NVIDIA Corporation\NVIDIA Broadcast\logs\NvBroadcastClientCore_log_2026-04-12_12-34-27_err.txt","NvBroadcastClientCore_log_2026-04-12_12-34-27_err.txt",".txt","0.96","4/12/2026 12:34:28","4/12/2026 12:53:17","4/12/2026 12:53:17","C:\ProgramData\NVIDIA Corporation\NVIDIA Broadcast\logs","False","0"
"C:\ProgramData\NVIDIA Corporation\NVIDIA Broadcast\logs\NvBroadcastClientCore_log_2026-04-12_12-34-27_info.txt","NvBroadcastClientCore_log_2026-04-12_12-34-27_info.txt",".txt","241.28","4/12/2026 12:34:27","4/12/2026 12:53:17","4/12/2026 12:53:17","C:\ProgramData\NVIDIA Corporation\NVIDIA Broadcast\logs","False","0"
"C:\ProgramData\NVIDIA Corporation\NVIDIA Broadcast\logs\NvBroadcastClientCore_log_2026-04-12_12-34-27_warn.txt","NvBroadcastClientCore_log_2026-04-12_12-34-27_warn.txt",".txt","1.77","4/12/2026 12:34:27","4/12/2026 12:53:17","4/12/2026 12:53:17","C:\ProgramData\NVIDIA Corporation\NVIDIA Broadcast\logs","False","0"
"C:\Users\Nebula\AppData\Roaming\nvidia-broadcast\DIPS","DIPS","","36","3/6/2026 01:00:38","4/12/2026 12:53:17","4/12/2026 12:53:17","C:\Users\Nebula\AppData\Roaming\nvidia-broadcast","False","0"
"C:\Users\Nebula\AppData\Roaming\nvidia-broadcast\DawnGraphiteCache\data_1","data_1","","264","9/15/2025 11:48:26","4/12/2026 12:53:17","4/12/2026 12:53:17","C:\Users\Nebula\AppData\Roaming\nvidia-broadcast\DawnGraphiteCache","False","0"
"C:\Users\Nebula\AppData\Roaming\nvidia-broadcast\DawnWebGPUCache\data_1","data_1","","264","9/15/2025 11:48:26","4/12/2026 12:53:17","4/12/2026 12:53:17","C:\Users\Nebula\AppData\Roaming\nvidia-broadcast\DawnWebGPUCache","False","0"
"C:\Users\Nebula\AppData\Roaming\nvidia-broadcast\GPUCache\data_1","data_1","","264","9/15/2025 11:48:26","4/12/2026 12:53:17","4/12/2026 12:53:17","C:\Users\Nebula\AppData\Roaming\nvidia-broadcast\GPUCache","False","0"
"C:\Users\Nebula\AppData\Roaming\nvidia-broadcast\Session Storage\000003.log","000003.log",".log","3.38","9/15/2025 11:48:31","4/12/2026 12:53:17","4/12/2026 12:53:17","C:\Users\Nebula\AppData\Roaming\nvidia-broadcast\Session Storage","False","0"
"C:\Users\Nebula\AppData\Roaming\nvidia-broadcast\exitStatus.json","exitStatus.json",".json","0.02","9/15/2025 11:48:17","4/12/2026 12:53:17","4/12/2026 12:53:17","C:\Users\Nebula\AppData\Roaming\nvidia-broadcast","False","0"
"C:\ProgramData\NVIDIA Corporation\NVIDIA Broadcast\logs\NvBroadcastClientUI_Main_log_2026-04-12_12-34-27.log","NvBroadcastClientUI_Main_log_2026-04-12_12-34-27.log",".log","9.27","4/12/2026 12:34:27","4/12/2026 12:53:17","4/12/2026 12:53:17","C:\ProgramData\NVIDIA Corporation\NVIDIA Broadcast\logs","False","0"
"C:\ProgramData\NVIDIA Corporation\NVIDIA Broadcast\logs\NvBroadcastClientUI_log_2026-04-12_12-34-26_warn.txt","NvBroadcastClientUI_log_2026-04-12_12-34-26_warn.txt",".txt","0.56","4/12/2026 12:34:27","4/12/2026 12:53:17","4/12/2026 12:53:17","C:\ProgramData\NVIDIA Corporation\NVIDIA Broadcast\logs","False","0"
"C:\ProgramData\NVIDIA Corporation\NVIDIA Broadcast\logs\NvBroadcastClientUI_log_2026-04-12_12-34-26_info.txt","NvBroadcastClientUI_log_2026-04-12_12-34-26_info.txt",".txt","12.69","4/12/2026 12:34:26","4/12/2026 12:53:17","4/12/2026 12:53:17","C:\ProgramData\NVIDIA Corporation\NVIDIA Broadcast\logs","False","0"
"C:\ProgramData\NVIDIA Corporation\NVIDIA Broadcast\logs\NvTelemetry.log","NvTelemetry.log",".log","5.1","9/15/2025 11:48:27","4/12/2026 12:53:17","4/12/2026 12:53:17","C:\ProgramData\NVIDIA Corporation\NVIDIA Broadcast\logs","False","0"
"C:\Users\Nebula\AppData\Roaming\nvidia-broadcast\telemetry\events.dat","events.dat",".dat","64","9/15/2025 11:48:27","4/12/2026 12:53:17","4/12/2026 12:53:17","C:\Users\Nebula\AppData\Roaming\nvidia-broadcast\telemetry","False","0"
"C:\ProgramData\Malwarebytes\MBAMService\LOGS\mbamservice.log","mbamservice.log",".log","6367.12","8/7/2025 14:09:48","4/12/2026 12:52:58","4/12/2026 12:52:58","C:\ProgramData\Malwarebytes\MBAMService\LOGS","False","0"
"C:\ProgramData\Malwarebytes\MBAMService\config\PoliciesConfig.json","PoliciesConfig.json",".json","0.8","8/7/2025 14:09:48","4/12/2026 12:52:58","4/12/2026 12:52:58","C:\ProgramData\Malwarebytes\MBAMService\config","False","0"
"C:\ProgramData\Malwarebytes\MBAMService\config\PoliciesConfig.json.bak","PoliciesConfig.json.bak",".bak","0.8","8/7/2025 14:09:48","4/12/2026 12:52:58","4/12/2026 12:52:58","C:\ProgramData\Malwarebytes\MBAMService\config","False","0"
"C:\ProgramData\Malwarebytes\MBAMService\config\LicenseConfig.json.bak","LicenseConfig.json.bak",".bak","12.22","8/7/2025 14:09:50","4/12/2026 12:52:58","4/12/2026 12:52:58","C:\ProgramData\Malwarebytes\MBAMService\config","False","0"
"C:\ProgramData\Malwarebytes\MBAMService\config\LicenseConfig.json","LicenseConfig.json",".json","12.22","8/7/2025 14:09:50","4/12/2026 12:52:58","4/12/2026 12:52:58","C:\ProgramData\Malwarebytes\MBAMService\config","False","0"
"C:\ProgramData\Malwarebytes\MBAMService\config\ScanConfig.json","ScanConfig.json",".json","2.79","8/7/2025 14:09:50","4/12/2026 12:52:58","4/12/2026 12:52:58","C:\ProgramData\Malwarebytes\MBAMService\config","False","0"
"C:\ProgramData\Malwarebytes\MBAMService\config\ScanConfig.json.bak","ScanConfig.json.bak",".bak","2.79","8/7/2025 14:09:50","4/12/2026 12:52:58","4/12/2026 12:52:58","C:\ProgramData\Malwarebytes\MBAMService\config","False","0"
"C:\ProgramData\Malwarebytes\MBAMService\RTPCls","RTPCls","","0.07","8/7/2025 14:44:55","4/12/2026 12:52:58","4/12/2026 12:52:58","C:\ProgramData\Malwarebytes\MBAMService","False","0"
"C:\ProgramData\Malwarebytes\MBAMService\config\AeConfig.json","AeConfig.json",".json","89.75","8/7/2025 14:09:52","4/12/2026 12:52:58","4/12/2026 12:52:58","C:\ProgramData\Malwarebytes\MBAMService\config","False","0"
"C:\ProgramData\Malwarebytes\MBAMService\config\AeConfig.json.bak","AeConfig.json.bak",".bak","89.75","8/7/2025 14:09:52","4/12/2026 12:52:58","4/12/2026 12:52:58","C:\ProgramData\Malwarebytes\MBAMService\config","False","0"
"C:\ProgramData\Malwarebytes\MBAMService\config\RtpConfig.json","RtpConfig.json",".json","2.35","8/7/2025 14:09:52","4/12/2026 12:52:58","4/12/2026 12:52:58","C:\ProgramData\Malwarebytes\MBAMService\config","False","0"
"C:\ProgramData\Malwarebytes\MBAMService\config\ArwControllerConfig.json","ArwControllerConfig.json",".json","1.06","8/7/2025 14:09:52","4/12/2026 12:52:58","4/12/2026 12:52:58","C:\ProgramData\Malwarebytes\MBAMService\config","False","0"
"C:\ProgramData\Malwarebytes\MBAMService\config\RtpConfig.json.bak","RtpConfig.json.bak",".bak","2.35","8/7/2025 14:09:52","4/12/2026 12:52:58","4/12/2026 12:52:58","C:\ProgramData\Malwarebytes\MBAMService\config","False","0"
"C:\ProgramData\Malwarebytes\MBAMService\config\ArwControllerConfig.json.bak","ArwControllerConfig.json.bak",".bak","1.06","8/7/2025 14:09:52","4/12/2026 12:52:58","4/12/2026 12:52:58","C:\ProgramData\Malwarebytes\MBAMService\config","False","0"
"C:\ProgramData\Malwarebytes\MBAMService\config\MwacControllerConfig.json","MwacControllerConfig.json",".json","2.73","8/7/2025 14:09:52","4/12/2026 12:52:58","4/12/2026 12:52:58","C:\ProgramData\Malwarebytes\MBAMService\config","False","0"
"C:\ProgramData\Malwarebytes\MBAMService\config\MwacControllerConfig.json.bak","MwacControllerConfig.json.bak",".bak","2.73","8/7/2025 14:09:52","4/12/2026 12:52:58","4/12/2026 12:52:58","C:\ProgramData\Malwarebytes\MBAMService\config","False","0"
"C:\ProgramData\Malwarebytes\MBAMService\config\SpConfigFile.json.bak","SpConfigFile.json.bak",".bak","11.83","8/7/2025 14:09:52","4/12/2026 12:52:58","4/12/2026 12:52:58","C:\ProgramData\Malwarebytes\MBAMService\config","False","0"
"C:\ProgramData\Malwarebytes\MBAMService\config\SpConfigFile.json","SpConfigFile.json",".json","11.83","8/7/2025 14:09:52","4/12/2026 12:52:58","4/12/2026 12:52:58","C:\ProgramData\Malwarebytes\MBAMService\config","False","0"
"C:\ProgramData\Malwarebytes\MBAMService\LOGS\MBAMUI.LOG","MBAMUI.LOG",".LOG","2590.2","8/7/2025 14:10:01","4/12/2026 12:52:58","4/12/2026 12:52:58","C:\ProgramData\Malwarebytes\MBAMService\LOGS","False","0"
"C:\Users\Nebula\AppData\Roaming\discord\DIPS","DIPS","","36","7/23/2025 16:01:42","4/12/2026 12:52:52","4/12/2026 12:52:52","C:\Users\Nebula\AppData\Roaming\discord","False","0"
"C:\Users\Nebula\AppData\Roaming\discord\Network\Network Persistent State","Network Persistent State","","3.37","7/23/2025 16:01:42","4/12/2026 12:52:52","4/12/2026 12:52:52","C:\Users\Nebula\AppData\Roaming\discord\Network","False","0"
"C:\Users\Nebula\AppData\Roaming\discord\Network\TransportSecurity","TransportSecurity","","5.24","7/23/2025 16:11:44","4/12/2026 12:52:52","4/12/2026 12:52:52","C:\Users\Nebula\AppData\Roaming\discord\Network","False","0"
"C:\Users\Nebula\AppData\Roaming\discord\Network\Cookies-journal","Cookies-journal","","0","7/23/2025 16:01:42","4/12/2026 12:52:52","4/12/2026 12:52:52","C:\Users\Nebula\AppData\Roaming\discord\Network","False","0"
"C:\Users\Nebula\AppData\Roaming\discord\Network\Cookies","Cookies","","20","7/23/2025 16:01:42","4/12/2026 12:52:52","4/12/2026 12:52:52","C:\Users\Nebula\AppData\Roaming\discord\Network","False","0"
"C:\Users\Nebula\AppData\Roaming\discord\Cache\Cache_Data\data_1","data_1","","5896","1/15/2026 06:10:32","4/12/2026 12:52:52","4/12/2026 12:52:52","C:\Users\Nebula\AppData\Roaming\discord\Cache\Cache_Data","False","0"
"C:\Users\Nebula\AppData\Roaming\discord\logs\Discord_updater_rCURRENT.log","Discord_updater_rCURRENT.log",".log","555.28","7/23/2025 16:01:42","4/12/2026 12:52:52","4/12/2026 12:52:52","C:\Users\Nebula\AppData\Roaming\discord\logs","False","0"
"C:\Users\Nebula\AppData\Roaming\discord\DawnGraphiteCache\data_1","data_1","","264","7/23/2025 16:01:42","4/12/2026 12:52:52","4/12/2026 12:52:52","C:\Users\Nebula\AppData\Roaming\discord\DawnGraphiteCache","False","0"
"C:\Users\Nebula\AppData\Roaming\discord\GPUCache\data_1","data_1","","264","7/23/2025 16:01:42","4/12/2026 12:52:52","4/12/2026 12:52:52","C:\Users\Nebula\AppData\Roaming\discord\GPUCache","False","0"
"C:\Users\Nebula\AppData\Roaming\discord\DawnWebGPUCache\data_1","data_1","","264","7/23/2025 16:01:42","4/12/2026 12:52:52","4/12/2026 12:52:52","C:\Users\Nebula\AppData\Roaming\discord\DawnWebGPUCache","False","0"
"C:\Users\Nebula\AppData\Roaming\discord\Session Storage\000004.log","000004.log",".log","12.72","2/8/2026 06:54:50","4/12/2026 12:52:52","4/12/2026 12:52:52","C:\Users\Nebula\AppData\Roaming\discord\Session Storage","False","0"
"C:\Users\Nebula\AppData\Roaming\discord\module_data\crashlogs\2_11_2026__4_15_39_AM_EST-0-events.log","2_11_2026__4_15_39_AM_EST-0-events.log",".log","49.77","2/11/2026 04:15:39","4/12/2026 12:52:52","4/12/2026 12:52:52","C:\Users\Nebula\AppData\Roaming\discord\module_data\crashlogs","False","0"
"C:\Users\Nebula\AppData\Roaming\discord\logs\renderer_js.log","renderer_js.log",".log","3061.61","7/23/2025 16:01:42","4/12/2026 12:52:52","4/12/2026 12:52:52","C:\Users\Nebula\AppData\Roaming\discord\logs","False","0"
"C:\ProgramData\NVIDIA Corporation\Drs\nvdrssel.bin","nvdrssel.bin",".bin","0","7/18/2025 04:50:47","4/12/2026 12:52:52","4/12/2026 18:55:19","C:\ProgramData\NVIDIA Corporation\Drs","False","0"
"C:\ProgramData\NVIDIA Corporation\Drs\nvdrsdb1.bin","nvdrsdb1.bin",".bin","2519.32","7/18/2025 04:50:47","4/12/2026 12:52:52","4/12/2026 18:55:19","C:\ProgramData\NVIDIA Corporation\Drs","False","0"
"C:\ProgramData\NVIDIA Corporation\Drs\nvdrsdb0.bin","nvdrsdb0.bin",".bin","2519.32","7/18/2025 04:50:47","4/12/2026 12:52:52","4/12/2026 12:52:52","C:\ProgramData\NVIDIA Corporation\Drs","False","0"
"C:\Users\Nebula\AppData\Roaming\discord\Code Cache\js\480b694fdd896f25_0","480b694fdd896f25_0","","0.21","4/12/2026 12:52:52","4/12/2026 12:52:52","4/12/2026 12:52:52","C:\Users\Nebula\AppData\Roaming\discord\Code Cache\js","False","0"
"C:\Users\Nebula\AppData\Roaming\discord\Cache\Cache_Data\data_0","data_0","","404","1/15/2026 06:10:32","4/12/2026 12:52:52","4/12/2026 12:52:52","C:\Users\Nebula\AppData\Roaming\discord\Cache\Cache_Data","False","0"
"C:\Users\Nebula\AppData\Roaming\discord\Cache\Cache_Data\data_2","data_2","","32776","1/15/2026 06:10:32","4/12/2026 12:52:52","4/12/2026 12:52:52","C:\Users\Nebula\AppData\Roaming\discord\Cache\Cache_Data","False","0"
"C:\Users\Nebula\AppData\Roaming\discord\sentry\scope_v3.json","scope_v3.json",".json","25.27","7/23/2025 16:01:42","4/12/2026 12:52:37","4/12/2026 12:52:37","C:\Users\Nebula\AppData\Roaming\discord\sentry","False","0"
"C:\ProgramData\NordVPN\settings\1360A357.json","1360A357.json",".json","4.96","8/4/2025 08:04:55","4/12/2026 12:52:37","4/12/2026 12:52:37","C:\ProgramData\NordVPN\settings","False","0"
"C:\ProgramData\Malwarebytes\MBAMService\config\UI_IrisSettings.json","UI_IrisSettings.json",".json","304.68","8/7/2025 14:10:01","4/12/2026 12:51:59","4/12/2026 12:51:59","C:\ProgramData\Malwarebytes\MBAMService\config","False","0"
"C:\ProgramData\NordVPN\settings\1360A357.json.bak","1360A357.json.bak",".bak","4.96","8/4/2025 08:06:41","4/12/2026 12:51:37","4/12/2026 12:52:37","C:\ProgramData\NordVPN\settings","False","0"
"C:\ProgramData\regid.1991-06.com.microsoft\regid.1991-06.com.microsoft_Windows-10-Pro.swidtag","regid.1991-06.com.microsoft_Windows-10-Pro.swidtag",".swidtag","0.98","7/20/2025 21:31:23","4/12/2026 12:50:48","4/12/2026 12:50:48","C:\ProgramData\regid.1991-06.com.microsoft","False","0"
"C:\ProgramData\Whesvc\sleep_study_top_offenders_summary\sleep_study_top_offenders_summary_2026-04-12_16_50_45_205.json","sleep_study_top_offenders_summary_2026-04-12_16_50_45_205.json",".json","6.94","4/12/2026 12:50:45","4/12/2026 12:50:45","4/12/2026 12:50:45","C:\ProgramData\Whesvc\sleep_study_top_offenders_summary","False","0"
"C:\Users\Nebula\AppData\Roaming\discord\Local Storage\leveldb\001747.log","001747.log",".log","0.71","4/12/2026 12:45:45","4/12/2026 12:50:37","4/12/2026 12:50:37","C:\Users\Nebula\AppData\Roaming\discord\Local Storage\leveldb","False","0"
"C:\ProgramData\Seagate\DiscWizard\Database\PropertyStorage","PropertyStorage","","12","7/27/2025 14:45:47","4/12/2026 12:50:29","4/12/2026 15:05:26","C:\ProgramData\Seagate\DiscWizard\Database","False","0"
"C:\ProgramData\Acronis\TibMounterMonitorLogs\TibMounterMonitor-20260412-165027-446.0.log","TibMounterMonitor-20260412-165027-446.0.log",".log","0","4/12/2026 12:50:27","4/12/2026 12:50:27","4/12/2026 12:50:27","C:\ProgramData\Acronis\TibMounterMonitorLogs","False","0"
"C:\ProgramData\Acronis\SnapAPILogs\SnapAPI-20260412-165027-251.0.log","SnapAPI-20260412-165027-251.0.log",".log","0","4/12/2026 12:50:27","4/12/2026 12:50:27","4/12/2026 12:50:27","C:\ProgramData\Acronis\SnapAPILogs","False","0"
"C:\ProgramData\Seagate\DiscWizard\Database\AntimalwareStorage-shm","AntimalwareStorage-shm","","32","7/27/2025 14:45:47","4/12/2026 12:50:27","4/12/2026 15:05:26","C:\ProgramData\Seagate\DiscWizard\Database","False","0"
"C:\ProgramData\Seagate\DiscWizard\Database\TrayCenterStorage-shm","TrayCenterStorage-shm","","32","7/27/2025 14:45:47","4/12/2026 12:50:27","4/12/2026 12:50:27","C:\ProgramData\Seagate\DiscWizard\Database","False","0"
"C:\ProgramData\Seagate\DiscWizard\GaDatabase\timers.db-shm","timers.db-shm",".db-shm","32","4/10/2026 19:21:58","4/12/2026 12:50:27","4/12/2026 18:15:00","C:\ProgramData\Seagate\DiscWizard\GaDatabase","False","0"
"C:\Users\Nebula\AppData\Local\Temp\HWiNFO_x64_204.sys","HWiNFO_x64_204.sys",".sys","56.66","7/20/2025 23:30:45","4/12/2026 12:50:26","4/12/2026 17:10:40","C:\Users\Nebula\AppData\Local\Temp","False","0"
"C:\Users\Nebula\AppData\Local\Temp\HWiNFO_x64_204.sys","HWiNFO_x64_204.sys",".sys","56.66","7/20/2025 23:30:45","4/12/2026 12:50:26","4/12/2026 17:10:40","C:\Users\Nebula\AppData\Local\Temp","False","0"
"C:\Users\Nebula\AppData\Local\Temp\InstallManagerApp\AMDInstallManagerApp_34484_2026_04_12_12_50_17.log","AMDInstallManagerApp_34484_2026_04_12_12_50_17.log",".log","0.58","4/12/2026 12:50:17","4/12/2026 12:50:17","4/12/2026 12:50:17","C:\Users\Nebula\AppData\Local\Temp\InstallManagerApp","False","0"
"C:\Users\Nebula\AppData\Local\Temp\InstallManagerApp\AMDInstallManagerApp_34484_2026_04_12_12_50_17.log","AMDInstallManagerApp_34484_2026_04_12_12_50_17.log",".log","0.58","4/12/2026 12:50:17","4/12/2026 12:50:17","4/12/2026 12:50:17","C:\Users\Nebula\AppData\Local\Temp\InstallManagerApp","False","0"
"C:\Users\Nebula\AppData\Roaming\Samsung Magician\Preferences","Preferences","","0.61","7/20/2025 20:54:20","4/12/2026 12:49:49","4/12/2026 12:49:49","C:\Users\Nebula\AppData\Roaming\Samsung Magician","False","0"
"C:\ProgramData\Malwarebytes\MBAMService\config\TelemCtrlConfig.json","TelemCtrlConfig.json",".json","15.33","8/7/2025 14:09:50","4/12/2026 12:49:46","4/12/2026 12:49:46","C:\ProgramData\Malwarebytes\MBAMService\config","False","0"
